Protein_A_idx	Protein_B_idx	Interaction	Uniprot_A	Uniprot_B
5112	805	0.196	P40319	P46961
5112	1816	0.536	P40319	P38723
5112	2508	0.125	P40319	P46956
5112	5123	0.055	P40319	P38992
5112	2526	0.106	P40319	P36051
5112	264	0.189	P40319	P16151
2904	4609	0.579	P19358	P25625
2904	1265	0.289	P19358	P38746
2419	3296	0.759	P32893	P36149
2419	4663	0.324	P32893	Q99394
2419	845	0.536	P32893	Q03660
2419	3031	0.8079999999999999	P32893	Q03337
3501	4875	0.8079999999999999	P53045	P29704
3501	4501	0.218	P53045	P38353
3501	4022	0.111	P53045	P36164
3501	3799	0.22	P53045	Q04969
3501	4561	0.17	P53045	P39003
3501	2986	0.192	P53045	P50944
3501	2468	0.8079999999999999	P53045	P32353
3501	2508	0.28800000000000003	P53045	P46956
3501	3086	0.22	P53045	P47155
3501	570	0.056	P53045	P38703
3501	998	0.219	P53045	P38142
3501	2283	0.56	P53045	P40207
3501	578	0.076	P53045	P08456
231	1724	0.993	Q05583	P38829
231	373	0.214	Q05583	P39967
231	3228	0.516	Q05583	P23503
231	731	0.198	Q05583	P38774
172	1567	0.217	Q08562	Q06568
172	501	0.594	Q08562	P32458
4879	4481	0.211	P38295	P38756
4879	2307	0.22	P38295	P35196
4879	4446	0.22	P38295	P39958
4879	3451	0.22	P38295	Q07804
4879	1195	0.22	P38295	P28321
4879	2707	0.294	P38295	P34163
3568	529	0.28800000000000003	P28834	P38870
2084	499	0.445	Q02950	Q08179
1567	4841	0.208	Q06568	Q07978
1567	1552	0.199	Q06568	P35736
1892	4822	0.56	P48361	P23900
4998	3543	0.282	P11986	P14065
4998	4027	0.22	P11986	P23542
1711	2707	0.546	P28625	P34163
488	4888	0.581	P29478	P31378
488	4748	0.995	P29478	P20424
488	2073	0.8079999999999999	P29478	P32342
488	2065	0.613	P29478	P25654
4332	4797	0.65	P53114	P38931
3911	4741	0.993	P36039	P25574
3911	2327	0.99	P36039	P47133
3911	4320	0.22	P36039	P36156
3911	4385	0.22	P36039	Q12025
2792	4882	0.29600000000000004	P15454	P31374
1460	2915	0.21600000000000005	Q03718	Q12379
1460	909	0.581	Q03718	P40026
1460	2293	0.21600000000000005	Q03718	P38116
3144	1641	0.289	P36421	Q04120
3144	2187	0.199	P36421	Q06098
3144	33	0.67	P36421	P38197
3144	3645	0.289	P36421	Q07825
3144	3797	0.655	P36421	Q03799
3144	5107	0.289	P36421	P32377
1641	3645	0.56	Q04120	Q07825
1641	2328	0.294	Q04120	P47131
3441	4317	0.932	P32838	Q04372
3441	1989	0.653	P32838	P39076
3441	3503	0.201	P32838	P53043
4317	672	0.956	Q04372	P23594
4317	2076	0.945	Q04372	P32345
1413	4131	0.662	Q05854	P53130
1413	1712	0.28800000000000003	Q05854	P38840
4875	2468	0.8079999999999999	P29704	P32353
4106	2144	0.196	Q03306	P25270
2027	2284	0.3	Q06543	Q08726
2027	4188	0.621	Q06543	Q08702
694	2762	0.662	P36130	P14908
694	4797	0.334	P36130	P38931
694	4748	0.168	P36130	P20424
694	1720	0.913	P36130	P40515
694	2262	0.279	P36130	P38201
4224	3042	0.196	Q05930	P06777
4224	556	0.583	Q05930	P47086
4224	2995	0.22	Q05930	Q06813
4224	3542	0.22	Q05930	P38816
4224	492	0.22	Q05930	P38796
4325	2868	0.29600000000000004	P09938	Q12206
4325	1131	0.56	P09938	P36152
4325	1197	0.581	P09938	O13577
2024	95	0.358	P08417	Q03533
1225	4821	0.28800000000000003	P53971	P40566
4583	3628	0.634	P00812	P26637
2312	474	0.913	P35193	P14904
2312	4567	0.22	P35193	P39009
2312	2642	0.498	P35193	P22855
2312	3462	0.56	P35193	Q03818
2312	4663	0.22	P35193	Q99394
2312	1083	0.199	P35193	Q08817
2312	4396	0.292	P35193	P25566
2312	2978	0.194	P35193	Q03020
2312	508	0.605	P35193	P32452
1758	4618	0.29	P25296	Q03652
1758	764	0.28800000000000003	P25296	Q12507
1758	4680	0.847	P25296	P36054
4477	795	0.726	P38429	P31385
4477	5040	0.585	P38429	P22696
2159	3088	0.662	Q12136	P47156
3088	3262	0.329	P47156	Q12102
4742	335	0.998	P23724	P40302
78	3610	0.28800000000000003	Q12523	P07342
2224	4573	0.266	Q08550	P32489
1474	3240	0.536	P39535	P38839
5026	2317	0.56	P10870	P35198
1867	3853	0.498	Q01852	P42834
1867	4225	0.653	Q01852	Q05931
1450	3857	0.934	Q07688	P39928
1450	958	0.28800000000000003	Q07688	P22936
1450	3433	0.952	Q07688	Q07084
1450	5029	0.29	Q07688	Q08760
3857	3433	0.536	P39928	Q07084
3857	3174	0.56	P39928	P40564
1768	1825	0.21600000000000005	P40051	Q03705
1825	692	0.953	Q03705	P36132
1825	327	0.21600000000000005	Q03705	P40988
3548	2837	0.588	Q06315	P16639
70	3867	0.284	P38284	P35201
2905	2508	0.498	P25297	P46956
2905	2797	0.106	P25297	P22215
510	3271	0.28800000000000003	P32454	Q07738
510	3452	0.607	P32454	P17505
510	3579	0.314	P32454	P38891
2938	3932	0.196	P33329	P41818
2938	1627	0.738	P33329	P43612
2938	1216	0.599	P33329	Q01766
758	1559	0.28800000000000003	P15992	P47110
758	308	0.289	P15992	P07246
758	4153	0.275	P15992	P38340
4501	810	0.24	P38353	Q03554
2268	3913	0.297	Q12433	P32316
566	4567	0.585	P00445	P39009
566	2607	0.116	P00445	P34230
566	716	0.975	P00445	P40202
566	3431	0.28800000000000003	P00445	Q12027
4480	2900	0.279	Q07786	P38987
1989	4404	0.233	P39076	P36002
1989	2076	0.204	P39076	P32345
1989	2236	0.583	P39076	Q07471
369	3432	0.581	P40541	Q99359
369	1928	0.939	P40541	Q04264
369	3206	0.621	P40541	Q12214
369	956	0.706	P40541	Q12188
3432	1928	0.581	Q99359	Q04264
2536	2653	0.214	P36108	P38270
2536	3985	0.192	P36108	P40076
1653	2006	0.662	Q04493	P46988
1653	1203	0.991	Q04493	P48363
4665	3406	0.22	P26448	P48526
4665	2900	0.8540000000000001	P26448	P38987
4665	4939	0.22	P26448	P48238
3047	5001	0.662	P13188	P53975
4403	4252	0.17	P36003	P40456
4403	3505	0.381	P36003	P42937
4661	2607	0.498	P41909	P34230
4661	1228	0.142	P41909	P32386
1089	1050	0.218	P38705	P89114
1089	2076	0.16699999999999998	P38705	P32345
1089	17	0.289	P38705	P48567
935	948	0.29600000000000004	Q3E841	P53290
935	189	0.585	Q3E841	Q01574
935	4334	0.585	Q3E841	P41939
474	2642	0.273	P14904	P22855
474	4396	0.132	P14904	P25566
474	1429	0.269	P14904	P50873
474	845	0.132	P14904	Q03660
2071	3503	0.469	P32340	P53043
1256	1050	0.199	P43557	P89114
404	1659	0.207	Q03981	P00899
404	3825	0.8079999999999999	Q03981	Q04368
805	2859	0.11	P46961	P38875
805	1952	0.065	P46961	P53954
805	4762	0.11	P46961	P40367
805	4950	0.358	P46961	Q04082
805	612	0.104	P46961	P47026
805	383	0.111	P46961	P43549
5092	113	0.662	P07258	P03965
5092	2915	0.22	P07258	Q12379
2762	4647	0.662	P14908	P39933
2762	1495	0.28800000000000003	P14908	P15380
2762	2722	0.662	P14908	P47144
2653	3980	0.56	P38270	Q05789
867	553	0.6829999999999999	P32849	Q04049
3264	672	0.8079999999999999	Q12107	P23594
3264	2915	0.8079999999999999	Q12107	Q12379
4602	1890	0.69	P53255	P24309
3819	4474	0.28800000000000003	P53127	P40489
4797	4882	0.536	P38931	P31374
4797	1615	0.334	P38931	P43569
4797	3677	0.662	P38931	P38790
533	355	0.742	P53289	P36122
533	672	0.8079999999999999	P53289	P23594
533	4515	0.276	P53289	Q04949
2255	1397	0.29600000000000004	P38208	P40571
2255	2649	0.102	P38208	Q12530
1294	5129	0.507	Q05955	P38994
199	673	0.29600000000000004	P32607	P13902
505	1115	0.585	P40987	P46670
505	1738	0.8759999999999999	P40987	P39937
2697	3938	0.581	P25573	P32795
2697	1913	0.581	P25573	P39925
3668	499	0.498	P36533	Q08179
4147	2366	0.928	Q07953	P53893
4147	3307	0.445	Q07953	P47040
3419	5003	0.22	P0C0X0	P38254
948	2292	0.297	P53290	Q3E830
948	3945	0.66	P53290	P32798
948	2039	0.56	P53290	P38247
948	2445	0.56	P53290	P53237
948	2613	0.56	P53290	P34239
948	3505	0.637	P53290	P42937
948	2426	0.8079999999999999	P53290	P53191
948	4486	0.29	P53290	Q07549
948	365	0.632	P53290	P38285
948	3524	0.637	P53290	P25616
4801	5114	0.62	P20457	P32916
4801	2802	0.997	P20457	P10363
246	161	0.174	P53631	P20107
2868	2189	0.605	Q12206	Q12040
2317	2428	0.56	P35198	Q12300
2317	2076	0.536	P35198	P32345
2317	1642	0.358	P35198	Q04121
2777	847	0.43	P53844	P53037
2777	275	0.29600000000000004	P53844	Q08984
3008	45	0.353	Q06549	Q01976
2833	3280	0.279	P32328	P40851
2187	3242	0.269	Q06098	P14180
2187	40	0.8079999999999999	Q06098	Q03768
2187	4668	0.199	Q06098	P41903
161	4538	0.14300000000000002	P20107	Q08234
36	459	0.5379999999999999	P25372	P29509
36	3542	0.614	P25372	P38816
2257	4219	0.282	P38206	P15496
355	487	0.334	P36122	Q08754
355	5061	0.56	P36122	P40955
5053	3950	0.28800000000000003	P53970	Q12275
1816	4339	0.109	P38723	P41930
1816	4276	0.536	P38723	P25639
1922	4236	0.266	Q04461	P53060
4381	4790	0.192	Q04746	Q06179
4381	2615	0.358	Q04746	Q08931
175	4399	0.821	P38191	P25569
2863	2176	0.507	P38872	P53438
2863	2917	0.314	P38872	P23624
3610	2621	0.7	P07342	P25605
1950	503	0.28800000000000003	P53952	Q05777
4468	3549	0.536	P20449	Q04839
3400	1141	0.382	Q07938	P13712
4567	2304	0.199	P39009	P25349
4567	562	0.139	P39009	P27697
4567	3042	0.287	P39009	P06777
4567	1197	0.581	P39009	O13577
225	32	0.056	P87284	P25376
2631	4951	0.517	P07149	P32874
1559	2509	0.662	P47110	P46957
1559	1449	0.8079999999999999	P47110	P15436
1432	618	0.29600000000000004	P38713	Q6Q595
3403	35	0.284	P47167	P38195
3296	4663	0.997	P36149	Q99394
3296	4351	0.998	P36149	Q03784
3296	845	0.815	P36149	Q03660
3296	3031	0.998	P36149	Q03337
4219	3970	0.277	P15496	P38880
3967	328	0.662	Q05549	P25037
2206	671	0.28800000000000003	Q06707	P21182
60	576	0.305	P31109	P53604
60	1472	0.498	P31109	P39531
60	2629	0.324	P31109	Q12038
4573	1050	0.498	P32489	P89114
3246	3670	0.856	P36528	P36531
3365	3297	0.445	Q12465	P41698
3365	2055	0.445	Q12465	P53226
3365	5029	0.498	Q12465	Q08760
4054	2900	0.151	P36010	P38987
501	1824	0.29600000000000004	P32458	Q06648
501	4790	0.22	P32458	Q06179
501	3212	0.198	P32458	Q12405
501	4027	0.287	P32458	P23542
4723	2398	0.467	P40187	P23337
95	1331	0.289	Q03533	Q12086
1388	4270	0.18600000000000005	Q12152	Q99385
1388	849	0.22	Q12152	P32449
1388	2353	0.18	Q12152	P53940
673	3028	0.22	P13902	P34243
673	2645	0.29600000000000004	P13902	Q06409
673	1818	0.29600000000000004	P13902	P53750
673	1154	0.22	P13902	P53835
673	4500	0.22	P13902	Q04893
672	3348	0.28800000000000003	P23594	P51979
672	826	0.246	P23594	P16622
672	3211	0.14300000000000002	P23594	P08431
672	492	0.937	P23594	P38796
3085	3042	0.861	P28519	P06777
3085	273	0.29	P28519	P40552
3085	3045	0.358	P28519	P06773
2544	1260	0.56	Q2V2P9	Q03713
2544	869	0.3	Q2V2P9	P00425
1498	3538	0.29	P53334	P53266
3014	462	0.121	P38263	P0CX54
3014	4399	0.247	P38263	P25569
3014	3067	0.445	P38263	P28240
3014	3431	0.098	P38263	Q12027
195	308	0.583	P04039	P07246
1416	1335	0.5820000000000001	Q03407	Q12089
1416	276	0.284	Q03407	O13559
266	4093	0.959	Q12308	Q06339
266	1313	0.8079999999999999	Q12308	P32367
4755	4760	0.49	Q07684	Q03825
3402	2293	0.56	Q03921	P38116
3402	1800	0.8079999999999999	Q03921	P48563
1260	882	0.348	Q03713	P53721
1260	1547	0.37	Q03713	Q00711
1260	619	0.314	Q03713	Q12350
2280	5086	0.057	P40548	P04817
4888	2109	0.218	P31378	Q12223
958	2167	0.358	P22936	Q03178
2930	3938	0.445	P40458	P32795
33	4561	0.147	P38197	P39003
33	4528	0.193	P38197	Q08236
2363	1127	0.8190000000000001	P53163	P25039
4789	3493	0.274	P25637	Q04179
4789	40	0.334	P25637	Q03768
4789	1633	0.274	P25637	P46999
4930	4052	0.358	P32478	P36016
5099	744	0.358	Q07794	P53686
2292	2039	0.853	Q3E830	P38247
3	2104	0.22	P06781	P16523
1137	3820	0.292	P53830	P53129
1137	1322	0.339	P53830	Q12208
1137	3906	0.28800000000000003	P53830	Q02521
643	609	0.6459999999999999	P53685	Q12192
1724	3228	0.626	P38829	P23503
4516	4153	0.275	P38795	P38340
1563	1754	0.585	P28795	P46983
3908	2764	0.29	P32645	P00931
1023	2688	0.339	P40562	Q3E829
1023	909	0.3	P40562	P40026
1023	1692	0.585	P40562	P22134
1023	2056	0.305	P40562	P53227
1023	4547	0.339	P40562	Q3E835
2688	2056	0.305	Q3E829	P53227
2688	4547	0.884	Q3E829	Q3E835
1928	4625	0.219	Q04264	P40574
1928	1593	0.6459999999999999	Q04264	P32559
1928	956	0.706	Q04264	Q12188
3241	4085	0.7140000000000001	Q08773	P40366
835	2861	0.574	P53157	P53311
562	1853	0.139	P27697	P39522
562	3279	0.581	P27697	P08524
562	1820	0.465	P27697	Q05779
562	2411	0.139	P27697	P53090
3240	2656	0.536	P38839	P25360
5090	2082	0.294	P53135	P36014
5090	1016	0.823	P53135	Q08457
312	1111	0.517	Q12296	P38120
1980	4154	0.29100000000000004	P43594	P38341
1980	2987	0.29100000000000004	P43594	P50945
4154	2987	0.29100000000000004	P38341	P50945
632	1824	0.297	P11433	Q06648
632	712	0.22	P11433	P50078
632	739	0.581	P11433	P21339
4314	4834	0.6459999999999999	Q12179	Q12123
4314	2770	0.28800000000000003	Q12179	Q08119
4114	1547	0.498	P38228	Q00711
4114	2294	0.289	P38228	Q06672
4114	2093	0.498	P38228	P21801
3938	1913	0.649	P32795	P39925
3938	3324	0.3720000000000001	P32795	Q06510
169	1013	0.633	P32864	P07262
169	410	0.7040000000000001	P32864	P38146
873	3555	0.56	P38769	P20606
2237	4796	0.621	P39961	P25631
1252	1529	0.21600000000000005	P32943	P48581
3687	1627	0.168	Q07528	P43612
1543	4921	0.662	P53192	P40056
2642	4628	0.22	P22855	P20052
3613	4035	0.56	Q03691	P38813
3613	2028	0.28800000000000003	Q03691	Q12314
3096	4748	0.536	P18962	P20424
2231	4155	0.319	P40485	P38346
2231	3386	0.22	P40485	Q06681
1995	896	0.22	P43577	Q12497
3670	4083	0.507	P36531	P53303
3670	5110	0.358	P36531	P19516
3787	2398	0.22	P53124	P23337
3787	2815	0.199	P53124	P47011
3787	4026	0.313	P53124	P36168
3787	3291	0.199	P53124	P36143
3787	534	0.662	P53124	Q05809
2398	777	0.599	P23337	Q08966
2398	2815	0.942	P23337	P47011
2398	3291	0.898	P23337	P36143
2398	2751	0.193	P23337	P53156
4163	482	0.28800000000000003	P39692	P47018
1064	3462	0.799	Q02887	Q03818
3462	2811	0.214	Q03818	Q02574
4028	1740	0.662	P07272	P40453
4028	2498	0.289	P07272	P53892
1017	4207	0.445	P53239	P40990
3042	1451	0.38	P06777	P37263
3042	2752	0.196	P06777	Q00055
3042	1141	0.129	P06777	P13712
3042	1529	0.6459999999999999	P06777	P48581
2132	4192	0.309	P33760	Q04370
2132	2588	0.583	P33760	Q12055
3491	2997	0.929	P32786	Q04712
3480	2649	0.329	P53863	Q12530
1590	1703	0.655	P53183	Q12093
3820	2652	0.8079999999999999	P53129	P38273
4643	2294	0.28800000000000003	P38152	Q06672
35	3867	0.284	P38195	P35201
35	2718	0.294	P38195	P39005
2307	2707	0.297	P35196	P34163
454	1157	0.498	P25560	P11655
3871	5108	0.616	P36096	Q08232
3871	4282	0.3	P36096	P40570
3945	4049	0.313	P32798	Q12016
3945	2125	0.294	P32798	Q03730
3829	3698	0.28800000000000003	P47065	P53111
553	4315	0.305	Q04049	P48353
4663	4351	0.993	Q99394	Q03784
4663	845	0.493	Q99394	Q03660
4663	3031	0.936	Q99394	Q03337
556	538	0.662	P47086	P53280
3918	4049	0.219	P32319	Q12016
882	869	0.348	P53721	P00425
4085	181	0.28800000000000003	P40366	P53861
1853	3579	0.314	P39522	P38891
3098	3562	0.284	P53147	Q99181
764	3428	0.28800000000000003	Q12507	Q07376
4446	410	0.509	P39958	P38146
1942	4692	0.289	P29547	P49367
2509	1449	0.994	P46957	P15436
4748	5114	0.866	P20424	P32916
4748	3652	0.106	P20424	P54115
4748	1304	0.989	P20424	P05747
4748	2073	0.743	P20424	P32342
4748	1593	0.12	P20424	P32559
1104	2885	0.345	P38128	P33749
2900	3200	0.241	P38987	P24719
2900	3555	0.162	P38987	P20606
2900	3269	0.279	P38987	P35497
2900	2615	0.197	P38987	Q08931
2900	365	0.515	P38987	P38285
2900	4263	0.198	P38987	P53242
2900	5017	0.21	P38987	P38884
4233	4450	0.56	P32491	Q06160
2775	4440	0.279	P53846	P53983
2775	1566	0.914	P53846	P47118
2974	4699	0.997	Q06504	Q12387
2039	4335	0.621	P38247	P42936
901	627	0.28800000000000003	P40892	Q03900
1796	115	0.201	Q05031	P39719
115	3205	0.22	P39719	Q12215
2981	1938	0.445	P53035	Q05776
2981	5106	0.297	P53035	Q06810
2981	821	0.536	P53035	P47005
441	3698	0.28800000000000003	P25615	P53111
5114	3538	0.29	P32916	P53266
2878	429	0.111	Q01896	Q06598
483	3939	0.581	P47019	P32794
1909	4781	0.295	P38109	P38352
1606	2718	0.294	P13259	P39005
3262	2940	0.597	Q12102	P38735
3200	4630	0.498	P24719	P20050
3200	989	0.16399999999999998	P24719	P15202
3200	3068	0.581	P24719	Q03937
3200	2007	0.279	P24719	P42222
4630	956	0.706	P20050	Q12188
4781	3895	0.637	P38352	P53909
238	1182	0.56	P38966	P47075
238	100	0.56	P38966	P40046
238	295	0.56	P38966	Q02725
238	4825	0.56	P38966	P43585
1182	100	0.585	P47075	P40046
1182	295	0.56	P47075	Q02725
4882	4410	0.142	P31374	P36004
5108	4282	0.3	Q08232	P40570
850	2882	0.275	P32448	P53032
487	5061	0.738	Q08754	P40955
3562	324	0.219	Q99181	P38892
3562	4420	0.997	Q99181	Q06835
4093	1313	0.8079999999999999	Q06339	P32367
2737	3386	0.274	P89886	Q06681
3279	1440	0.581	P08524	P0CE41
2524	1938	0.931	O60200	Q05776
2524	1618	0.685	O60200	Q04006
2524	3866	0.685	O60200	P35200
4193	5036	0.581	P39107	P23642
4193	1609	0.7020000000000001	P39107	P46985
532	4133	0.343	P32634	P27351
5134	4880	0.445	P40086	Q02771
5134	3538	0.7759999999999999	P40086	P53266
5134	3880	0.29	P40086	P40452
5134	4411	0.384	P40086	P21592
2135	1820	0.139	P16387	Q05779
2135	2444	0.8079999999999999	P16387	P32898
1131	3228	0.581	P36152	P23503
1820	2093	0.174	Q05779	P21801
1820	4218	0.17	Q05779	Q01519
1820	4472	0.139	Q05779	P38427
1820	903	0.325	Q05779	P27680
1820	498	0.139	Q05779	Q3E762
3645	2030	0.536	Q07825	P53082
2102	4270	0.197	P49573	Q99385
3903	3744	0.28800000000000003	P03873	P31787
4620	2991	0.445	P41833	P40167
4620	2849	0.993	P41833	P25583
3493	1021	0.28800000000000003	Q04179	P10849
1547	3839	0.8290000000000001	Q00711	Q04401
1547	2093	0.964	Q00711	P21801
1547	4492	0.632	Q00711	Q07540
1547	4353	0.585	Q00711	Q3E785
1547	4118	0.445	Q00711	P38345
1547	1581	0.711	Q00711	Q08230
3839	2093	0.871	Q04401	P21801
2915	1022	0.8079999999999999	Q12379	P14724
96	2499	0.421	P35999	Q02981
3744	1243	0.28800000000000003	P31787	Q12333
2920	5086	0.498	P54003	P04817
2920	894	0.498	P54003	P05316
1515	1183	0.274	P17709	P38224
4463	603	0.197	Q06497	P39548
2983	783	0.28800000000000003	Q06705	Q08960
872	2943	0.334	P32841	P33323
2943	1536	0.498	P33323	P23179
2943	298	0.498	P33323	Q02721
917	3875	0.662	P42947	P48606
917	3388	0.662	P42947	Q06683
2170	538	0.289	P32383	P53280
2170	1666	0.29600000000000004	P32383	Q12361
4535	4442	0.275	P24280	P25354
4535	1402	0.274	P24280	Q03441
4841	148	0.62	Q07978	Q04431
4841	3132	0.218	Q07978	P25846
2445	2613	0.56	P53237	P34239
2986	4891	0.24	P50944	P0CD91
823	1166	0.28800000000000003	P38324	P54113
4192	3379	0.726	Q04370	P29340
4192	4591	0.726	Q04370	P32800
3127	4507	0.8079999999999999	Q07834	Q03208
586	905	0.858	Q03148	P43544
586	3093	0.22	Q03148	Q04902
586	5017	0.29600000000000004	Q03148	P38884
955	3875	0.4970000000000001	Q12189	P48606
234	5058	0.29600000000000004	Q05580	P36119
234	5079	0.29600000000000004	Q05580	P53137
806	1083	0.733	P32464	Q08817
3474	2916	0.282	P29703	Q08904
3474	4680	0.29	P29703	P36054
5129	2654	0.536	P38994	P38271
1687	3984	0.29600000000000004	P53332	P40506
1687	3955	0.28800000000000003	P53332	Q02783
1687	4593	0.29600000000000004	P53332	Q03941
4613	1472	0.585	P32660	P39531
4613	3628	0.662	P32660	P26637
3599	276	0.28800000000000003	P40029	O13559
3755	4313	0.297	P48524	P53118
2101	2510	0.498	P39113	P46954
3297	2055	0.358	P41698	P53226
3297	5029	0.536	P41698	Q08760
4252	2429	0.284	P40456	Q12303
2724	2456	0.22	Q07622	P53238
1173	3294	0.302	P39726	Q06005
4337	3252	0.621	P80235	P40017
4337	189	0.294	P80235	Q01574
3214	4083	0.28800000000000003	Q12218	P53303
3214	2192	0.294	Q12218	P21373
233	1845	0.6559999999999999	Q02908	P34253
233	1204	0.6509999999999999	Q02908	Q04868
4709	979	0.214	P40960	Q12340
4709	1407	0.198	P40960	P50277
2055	5029	0.536	P53226	Q08760
1965	1719	0.536	P53179	Q02767
1965	1786	0.56	P53179	P48565
432	4513	0.642	P52867	P47190
360	4990	0.621	Q03455	P53735
3534	4677	0.278	P53262	P53872
3346	785	0.56	P18409	P53507
3346	3160	0.498	P18409	Q92328
3102	3986	0.111	P53142	P33311
5040	1286	0.119	P22696	P11154
5040	421	0.319	P22696	Q06597
4046	2860	0.94	P25559	P38877
4046	3094	0.28800000000000003	P25559	P46151
2811	1529	0.8079999999999999	Q02574	P48581
1518	4340	0.284	Q12412	P53074
4340	1845	0.284	P53074	P34253
4340	531	0.284	P53074	P32837
1740	1348	0.28800000000000003	P40453	P38830
2508	2283	0.8079999999999999	P46956	P40207
4029	1809	0.507	P38150	P15274
4029	4329	0.196	P38150	Q07729
2093	4492	0.638	P21801	Q07540
2093	4353	0.619	P21801	Q3E785
2645	2715	0.445	Q06409	Q07799
3379	4591	0.732	P29340	P32800
3379	114	0.895	P29340	P39718
4209	894	0.313	Q08409	P05316
4178	687	0.536	P27809	Q06346
4628	3932	0.14300000000000002	P20052	P41818
1704	264	0.101	P40009	P16151
1704	333	0.11	P40009	P40975
3836	3766	0.62	Q3E793	P53583
2597	3506	0.484	Q12059	P52491
4355	1705	0.498	Q12398	P24867
4355	2277	0.62	Q12398	Q02197
4355	399	0.292	Q12398	P38763
1097	3766	0.633	P37254	P53583
4133	594	0.964	P27351	Q99186
4133	1249	0.936	P27351	Q00381
3538	537	0.29	P53266	Q12311
3538	4440	0.29	P53266	P53983
3538	3830	0.29	P53266	P09624
3538	3880	0.339	P53266	P40452
3538	626	0.29	P53266	P0CX15
3538	3011	0.29	P53266	P03879
3538	2589	0.29	P53266	P30902
3538	633	0.29	P53266	P40159
3538	2551	0.29	P53266	P40105
3538	286	0.29	P53266	P0CX21
3538	2682	0.56	P53266	Q3E823
3538	3385	0.29	P53266	Q06686
3538	358	0.29	P53266	P39971
3213	264	0.107	P10566	P16151
3452	3612	0.146	P17505	P40354
507	3602	0.28800000000000003	P32451	P36023
2444	3830	0.7809999999999999	P32898	P09624
2511	1322	0.194	P51601	Q12208
2511	1656	0.8079999999999999	P51601	P38998
826	4492	0.358	P16622	Q07540
4259	933	0.662	P53246	Q02457
1382	226	0.173	P40045	P87287
1605	4272	0.297	P21560	P00128
1605	3943	0.581	P21560	P37267
1605	4479	0.309	P21560	P40576
2752	4309	0.581	Q00055	P50091
787	3843	0.289	Q04336	Q12494
117	476	0.662	P03962	Q04773
5106	4287	0.56	Q06810	P41809
5106	482	0.297	Q06810	P47018
4069	4586	0.313	P50113	P32805
3555	4942	0.585	P20606	P06775
3555	1157	0.56	P20606	P11655
3555	569	0.56	P20606	P25365
1589	4309	0.585	P27796	P50091
818	704	0.621	P47008	Q06149
3083	493	0.6	P47150	P39706
876	1903	0.621	P53727	P39988
537	3316	0.966	Q12311	P34218
1642	814	0.241	Q04121	P28584
1642	2404	0.14300000000000002	Q04121	P53306
1765	124	0.085	P40054	P39714
1765	2641	0.609	P40054	P38693
943	3059	0.292	P53296	Q04231
2276	594	0.4970000000000001	Q12438	Q99186
4525	802	0.111	Q12328	D6VPM8
4847	1141	0.285	Q03219	P13712
1141	5089	0.22	P13712	Q12289
1417	4235	0.597	Q03153	P32493
594	1249	0.995	Q99186	Q00381
594	663	0.29600000000000004	Q99186	P53615
3594	994	0.662	P35842	P43623
100	295	0.585	P40046	Q02725
100	4825	0.585	P40046	P43585
3469	4492	0.581	Q12480	Q07540
4272	3943	0.297	P00128	P37267
1808	1477	0.107	P38729	P53057
1808	264	0.056	P38729	P16151
1477	264	0.107	P53057	P16151
3833	3505	0.29600000000000004	P21705	P42937
5086	3522	0.11	P04817	P25613
5086	894	0.498	P04817	P05316
5086	3030	0.106	P04817	P18414
785	3160	0.3	P53507	Q92328
4225	2978	0.638	Q05931	Q03020
2157	1435	0.493	Q12133	P38714
2104	4844	0.285	P16523	P50082
4850	3169	0.196	P32770	P38180
4538	4936	0.188	Q08234	P32472
2507	5137	0.815	Q12232	P40085
4278	107	0.28800000000000003	P23493	P47022
4586	2641	0.28800000000000003	P32805	P38693
2740	1827	0.173	P53934	Q03703
2740	2322	0.229	P53934	P47138
